"quadrat","quadrat_depth_m","species","length_cm","site","region","region_nation","date","depth_band","visibility_m","bearing","reg_id"
"2",6.4,"Alaria marginata",47,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Cymathere triplicata",91,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Cymathere triplicata",79,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Costaria costata",87,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Costaria costata",101,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Costaria costata",162,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Costaria costata",55,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Costaria costata",21,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Alaria marginata",101,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Saccharina latissima",27,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Saccharina latissima",24,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"3",6.5,"Saccharina latissima",16,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Cymathere triplicata",204,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Cymathere triplicata",150,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Cymathere triplicata",32,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Cymathere triplicata",18,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Cymathere triplicata",204,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Cymathere triplicata",129,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Cymathere triplicata",120,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"4",6.6,"Alaria marginata",124,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"5",6.9,"Cymathere triplicata",168,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"5",6.9,"Cymathere triplicata",132,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"5",6.9,"Cymathere triplicata",120,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"5",6.9,"Costaria costata",136,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"5",6.9,"Costaria costata",167,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"5",6.9,"Alaria marginata",24,"Haddington","Broughton Archipelago",NA,2024-08-27,"shallow",4,290,4
"1",7.8,"Pterygophora californicum",47,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Pterygophora californicum",32,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Pterygophora californicum",116,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Pterygophora californicum",68,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Pterygophora californicum",77,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Pterygophora californicum",133,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Pterygophora californicum",48,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Pterygophora californicum",67,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Hedophyllum nigripes",33,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Hedophyllum nigripes",37,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",7.8,"Costaria costata",47,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Pterygophora californicum",75,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Pterygophora californicum",32,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Pterygophora californicum",114,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Pterygophora californicum",120,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Pterygophora californicum",102,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Pterygophora californicum",106,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",6,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",5,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",5,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",2,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",34,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",42,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",44,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",36,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Hedophyllum nigripes",23,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Costaria costata",36,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Costaria costata",45,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Costaria costata",74,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Costaria costata",17,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"2",7.6,"Stipe",42,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Pterygophora californicum",86,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Pterygophora californicum",85,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Pterygophora californicum",67,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",43,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",14,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",15,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",13,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",14,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",16,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",12,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Hedophyllum nigripes",12,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Stipe",49,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Stipe",47,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"3",7.7,"Neoagarum fimbriatum",64,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Pterygophora californicum",62,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Pterygophora californicum",46,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Pterygophora californicum",44,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Pterygophora californicum",45,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Pterygophora californicum",30,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Pterygophora californicum",75,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Pterygophora californicum",51,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Hedophyllum nigripes",37,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Hedophyllum nigripes",29,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Hedophyllum nigripes",31,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Stipe",52,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Cymathere triplicata",135,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Cymathere triplicata",96,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Cymathere triplicata",44,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Laminaria setchellii",54,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"4",8.1,"Laminaria setchellii",6,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pleurophycus gardneri",85,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",102,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",106,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",75,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",48,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",42,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",136,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",107,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",190,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Pterygophora californicum",114,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Hedophyllum nigripes",38,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Hedophyllum nigripes",104,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Hedophyllum nigripes",201,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Cymathere triplicata",84,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Laminaria setchellii",37,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Laminaria setchellii",44,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Laminaria setchellii",32,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Laminaria setchellii",39,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"6",7.8,"Costaria costata",102,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Pterygophora californicum",126,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Pterygophora californicum",113,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",34,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",7,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",9,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",15,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",22,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",28,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",31,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",25,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",29,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",55,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Laminaria setchellii",28,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Laminaria setchellii",34,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Costaria costata",67,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Costaria costata",33,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Costaria costata",36,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",61,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Hedophyllum nigripes",28,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Stipe",22,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"7",7.6,"Stipe",27,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"8",7.5,"Pterygophora californicum",71,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"8",7.5,"Hedophyllum nigripes",13,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"8",7.5,"Stipe",11,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"8",7.5,"Stipe",7,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"8",7.5,"Stipe",26,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"8",7.5,"Stipe",8,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"8",7.5,"Stipe",23,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pleurophycus gardneri",53,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pleurophycus gardneri",74,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pleurophycus gardneri",71,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pleurophycus gardneri",69,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pterygophora californicum",148,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pterygophora californicum",132,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pterygophora californicum",88,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pterygophora californicum",164,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pterygophora californicum",133,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pterygophora californicum",87,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Pterygophora californicum",92,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Hedophyllum nigripes",26,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Hedophyllum nigripes",17,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Hedophyllum nigripes",23,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Hedophyllum nigripes",12,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Hedophyllum nigripes",36,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Cymathere triplicata",51,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Costaria costata",42,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Neoagarum fimbriatum",71,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"9",8.1,"Stipe",30,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Pleurophycus gardneri",52,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Pterygophora californicum",180,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Pterygophora californicum",226,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Pterygophora californicum",185,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Pterygophora californicum",191,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Pterygophora californicum",51,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Pterygophora californicum",56,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Hedophyllum nigripes",6,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Cymathere triplicata",45,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Cymathere triplicata",16,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Laminaria setchellii",10,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Laminaria setchellii",25,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Laminaria setchellii",32,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"10",7.8,"Costaria costata",69,"Siaosun","Sooke","T'Sou-ke",2024-08-31,"deep",5,115,1
"1",5.5,"Pterygophora californicum",67,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"1",5.5,"Pterygophora californicum",91,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"1",5.5,"Pterygophora californicum",61,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"1",5.5,"Pterygophora californicum",256,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"1",5.5,"Pterygophora californicum",157,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"1",5.5,"Pterygophora californicum",55,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",47,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",55,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",41,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",50,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",64,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",50,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",52,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",64,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",108,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",55,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",147,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"2",5.7,"Pterygophora californicum",122,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",81,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",202,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",86,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",114,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",91,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",181,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",50,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",42,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Pterygophora californicum",66,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Cymathere triplicata",154,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Cymathere triplicata",71,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Cymathere triplicata",102,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Cymathere triplicata",38,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Cymathere triplicata",64,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Saccharina latissima",170,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Saccharina latissima",16,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Saccharina latissima",10,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"3",5.6,"Saccharina latissima",22,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",65,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",92,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",43,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",44,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",24,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",258,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",126,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",50,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",71,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",17,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",69,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",101,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Pterygophora californicum",58,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Hedophyllum nigripes",54,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Hedophyllum nigripes",64,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Hedophyllum nigripes",41,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Hedophyllum nigripes",38,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Hedophyllum nigripes",22,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Hedophyllum nigripes",48,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Stipe",66,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"4",5.8,"Stipe",65,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"5",6,"Pterygophora californicum",102,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"5",6,"Pterygophora californicum",72,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"5",6,"Pterygophora californicum",49,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"5",6,"Pterygophora californicum",50,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"5",6,"Pterygophora californicum",64,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"5",6,"Hedophyllum nigripes",182,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"5",6,"Alaria marginata",158,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"6",5.5,"Cymathere triplicata",134,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"6",5.5,"Hedophyllum nigripes",23,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"6",5.5,"Saccharina latissima",310,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"7",5.6,"Saccharina latissima",92,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"7",5.6,"Saccharina latissima",104,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"7",5.6,"Laminaria setchellii",30,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"7",5.6,"Laminaria setchellii",37,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
"7",5.6,"Laminaria setchellii",41,"Muir Creek","Sooke","T'Sou-ke",2024-09-01,"deep",3,250,1
